141,#genre#

amc 電影台,http://141.11.87.241:20013/4gtv-4gtv017/index.m3u8
amc 電影台,http://141.11.87.241:20013/li-4gtv-4gtv017/index.m3u8
LOVE NATURE,http://141.11.87.241:20013/4gtv-live208/index.m3u8
Nick Jr.,http://141.11.87.241:20013/4gtv-live032/index.m3u8
Nickelodeon,http://141.11.87.241:20013/4gtv-live105/index.m3u8
Pet Club TV,http://141.11.87.241:20013/4gtv-live110/index.m3u8
Smart知識台,http://141.11.87.241:20013/li-litv-longturn19/index.m3u8
Smart知識台,http://141.11.87.241:20013/litv-longturn19/index.m3u8
TVBS HD,http://141.11.87.241:20013/4gtv-4gtv073/index.m3u8
TVBS HD,http://141.11.87.241:20013/li-4gtv-4gtv073/index.m3u8
TVBS台劇台,http://141.11.87.241:20013/4gtv-live088/index.m3u8
TVBS新聞台,http://141.11.87.241:20013/li-4gtv-4gtv072/index.m3u8
TVBS精采台,http://141.11.87.241:20013/4gtv-4gtv067/index.m3u8
TVBS精采台,http://141.11.87.241:20013/li-4gtv-4gtv067/index.m3u8
TVBS綜藝台,http://141.11.87.241:20013/4gtv-live087/index.m3u8
TVBS歡樂台,http://141.11.87.241:20013/4gtv-4gtv068/index.m3u8
TVBS歡樂台,http://141.11.87.241:20013/li-4gtv-4gtv068/index.m3u8
三立財經台,http://141.11.87.241:20013/4gtv-live089/index.m3u8
三立財經台,http://141.11.87.241:20013/iNEWS/index.m3u8
中天新聞台,http://141.11.87.241:20013/4gtv-4gtv009/index.m3u8
中天新聞台,http://141.11.87.241:20013/li-4gtv-4gtv009/index.m3u8
中天新聞台,http://141.11.87.241:20013/of-4gtv-4gtv009/index.m3u8
中視,http://141.11.87.241:20013/4gtv-4gtv040/index.m3u8
中視,http://141.11.87.241:20013/li-4gtv-4gtv040/index.m3u8
中視,http://141.11.87.241:20013/of-4gtv-4gtv040/index.m3u8
中視新聞台,http://141.11.87.241:20013/4gtv-4gtv074/index.m3u8
中視新聞台,http://141.11.87.241:20013/4gtv-4gtv074/index.m3u8
中視新聞台,http://141.11.87.241:20013/of-4gtv-4gtv074/index.m3u8
台視,http://141.11.87.241:20013/4gtv-4gtv066/index.m3u8
台視,http://141.11.87.241:20013/li-4gtv-4gtv066/index.m3u8
台視新聞台,http://141.11.87.241:20013/4gtv-4gtv051/index.m3u8
台視新聞台,http://141.11.87.241:20013/li-4gtv-4gtv051/index.m3u8
民視,http://141.11.87.241:20013/4gtv-4gtv002/index.m3u8
民視台灣台,http://141.11.87.241:20013/4gtv-4gtv001/index.m3u8
民視台灣台,http://141.11.87.241:20013/li-4gtv-4gtv001/index.m3u8
民視旅遊,http://141.11.87.241:20013/li-litv-ftv07/index.m3u8
民視旅遊,http://141.11.87.241:20013/litv-ftv07/index.m3u8
民視第一台,http://141.11.87.241:20013/4gtv-4gtv003/index.m3u8
民視第一台,http://141.11.87.241:20013/li-4gtv-4gtv003/index.m3u8
民視新聞台,http://141.11.87.241:20013/li-litv-ftv13/index.m3u8
民視新聞台,http://141.11.87.241:20013/litv-ftv13/index.m3u8
民視綜藝,http://141.11.87.241:20013/4gtv-4gtv004/index.m3u8
民視綜藝,http://141.11.87.241:20013/li-4gtv-4gtv004/index.m3u8
民視影劇,http://141.11.87.241:20013/li-litv-ftv09/index.m3u8
民視影劇,http://141.11.87.241:20013/litv-ftv09/index.m3u8
亞洲旅遊,http://141.11.87.241:20013/4gtv-4gtv076/index.m3u8
亞洲旅遊,http://141.11.87.241:20013/li-4gtv-4gtv076/index.m3u8
亞洲旅遊,http://141.11.87.241:20013/of-4gtv-4gtv076/index.m3u8
東森財經台,http://141.11.87.241:20013/4gtv-4gtv153/index.m3u8
東森財經台,http://141.11.87.241:20013/li-4gtv-4gtv153/index.m3u8
東森新聞台,http://141.11.87.241:20013/4gtv-4gtv152/index.m3u8
東森新聞台,http://141.11.87.241:20013/li-4gtv-4gtv152/index.m3u8
采昌影劇,http://141.11.87.241:20013/4gtv-4gtv049/index.m3u8
采昌影劇,http://141.11.87.241:20013/li-4gtv-4gtv049/index.m3u8
華視,http://141.11.87.241:20013/4gtv-4gtv041/index.m3u8
華視,http://141.11.87.241:20013/li-4gtv-4gtv041/index.m3u8
華視,http://141.11.87.241:20013/of-4gtv-4gtv041/index.m3u8
華視新聞台,http://141.11.87.241:20013/4gtv-4gtv052/index.m3u8
愛爾達生活旅遊,http://141.11.87.241:20013/4gtv-live120/index.m3u8
愛爾達娛樂,http://141.11.87.241:20013/4gtv-4gtv070/index.m3u8
愛爾達娛樂,http://141.11.87.241:20013/li-4gtv-4gtv070/index.m3u8
靖天日本,http://141.11.87.241:20013/4gtv-4gtv047/index.m3u8
靖天日本,http://141.11.87.241:20013/li-4gtv-4gtv047/index.m3u8
靖天育樂,http://141.11.87.241:20013/4gtv-4gtv062/index.m3u8
靖天育樂,http://141.11.87.241:20013/li-4gtv-4gtv062/index.m3u8
靖天映畫,http://141.11.87.241:20013/4gtv-4gtv055/index.m3u8
靖天映畫,http://141.11.87.241:20013/li-4gtv-4gtv055/index.m3u8
靖天國際,http://141.11.87.241:20013/4gtv-4gtv063/index.m3u8
靖天國際,http://141.11.87.241:20013/li-4gtv-4gtv063/index.m3u8
靖天資訊,http://141.11.87.241:20013/4gtv-4gtv065/index.m3u8
靖天資訊,http://141.11.87.241:20013/li-4gtv-4gtv065/index.m3u8
靖天電影,http://141.11.87.241:20013/4gtv-4gtv061/index.m3u8
靖天電影,http://141.11.87.241:20013/li-4gtv-4gtv061/index.m3u8
靖天綜合,http://141.11.87.241:20013/4gtv-4gtv046/index.m3u8
靖天綜合,http://141.11.87.241:20013/4gtv-4gtv046/index.m3u8
靖天戲劇,http://141.11.87.241:20013/4gtv-4gtv058/index.m3u8
靖天戲劇,http://141.11.87.241:20013/li-4gtv-4gtv058/index.m3u8
靖天歡樂,http://141.11.87.241:20013/4gtv-4gtv054/index.m3u8
靖天歡樂,http://141.11.87.241:20013/li-4gtv-4gtv054/index.m3u8
